PreviousPurchases,Marketing_Efficiency,EmailOpens,TimeOnSite_Standard,ClickThroughRate,AdSpend_Standard,PagesPerVisit,ConversionRate,EmailClicks,Conversion
4,-0.023755274879106468,0,-0.3028590385491016,0.1763066096518493,-1.6948226984626822,9.568801255483764,0.0402607415205812,4,1
4,-0.07844011772085661,12,0.5055170888240735,0.2102770033097787,-1.0406478322580834,6.913335432991241,0.0816277540671011,5,1
6,-0.06637921961923314,3,-1.4159682765397448,0.0704012897330798,-1.3449291455063337,5.16006570585902,0.0892746833296763,8,1
8,-0.24243815822508585,0,1.107866539757943,0.2185649108067325,-0.6141620775261691,5.00144055304416,0.1488938985455546,7,1
8,0.04415915376759048,4,0.2590119363202706,0.1803555290764736,1.154127824474772,7.388716275725715,0.0509657496599738,1,1
5,0.3615210688155935,15,0.16292991043968783,0.1875814736529351,0.5459038269861182,6.643316919844335,0.1973593502132324,9,1
8,-0.13390328709722224,18,-0.6245229254540762,0.0987364996245518,-1.1374895595165337,4.78347931180887,0.1523122520251643,5,1
3,0.15620721658802902,11,-0.45680233084618765,0.0550273749322483,1.0248530299082417,4.022981312317757,0.1600910012859404,0,1
4,0.9439148690113486,8,-1.5194165063629232,0.1908004696386405,0.0320071530378409,9.938337790280526,0.0302214668158299,7,1
4,1.6301194358582416,5,0.8755360512822473,0.1800075668542458,0.06164148368645984,7.901172888798082,0.1004992818067955,0,1
4,-0.4089989893492185,8,0.36446991215627006,0.1080235344370034,-0.463741651006431,2.860981283331116,0.1896657765908748,1,1
0,0.04755580443116994,1,1.6392078220160444,0.0958091635883072,1.2892659217980245,3.629545047167259,0.0613125535948432,3,1
6,-0.06102886087781185,0,-0.49694781005572614,0.1107008938820623,-0.6164870880451053,9.043198028312194,0.0376228944406633,9,1
5,-0.07309273824080179,9,0.5754120640944301,0.1520661681646578,-1.3985750259594703,6.94746269883618,0.1022249473551957,1,1
2,-0.2783973476439975,2,1.4441237318916222,0.2926977231822367,-0.6709024665207981,3.796775535103987,0.1867746832337296,4,1
7,0.13335250573292237,17,0.7312413429714559,0.2314337403875998,0.7685561253871444,4.2778927306305,0.1024902186418191,6,1
5,0.1532880937065952,11,-1.5712601467888987,0.2570045243579916,0.5670171933911815,4.410168981776536,0.0869185175547351,6,1
8,-0.1246900787576626,14,0.4587834906237226,0.156638374982024,-1.071079681776188,2.676656769794363,0.1335517629756175,9,1
6,-0.1406180793598607,13,0.1609410962365685,0.1625758474158453,-1.337021290706559,5.600518555929202,0.1880079597816047,4,1
7,0.03339927239413682,9,0.0029151790475931156,0.069254151816738,0.5784731214515995,7.890135793897303,0.0193209153487725,2,1
8,0.06188035641354763,5,0.18718731948768136,0.2191032925273127,0.6325841851233609,6.076539536552475,0.0391451536405713,4,1
5,-0.07833552489553981,19,-0.12997153682360738,0.1322593616792844,-0.4496568103760023,6.903477546875941,0.0352233189084094,3,1
7,0.02160718845662754,19,0.6631692869918038,0.2253095890571362,1.2131634163128033,6.358477492455616,0.0262132666368414,5,1
1,0.03998738407129839,11,-1.6583626841513797,0.1286260605806613,1.6855254979715408,1.530058864615281,0.0674001553231952,0,1
0,-0.05306074467991369,8,-1.0628314255227904,0.0414699842920333,-1.0095833977351718,2.692540546444005,0.0535687162928589,0,0
8,0.3992658999014148,3,-0.456397246803536,0.0601855694579062,0.28614351475791994,4.153135931567241,0.1142513405797737,7,1
9,-0.04225484063250462,3,-0.15706006978874007,0.2453553226416581,-1.7083347516109468,9.003115026506029,0.0721849901278836,5,1
5,0.11437777292580505,1,-1.2619972145579652,0.0849987819720904,0.7605354403577611,4.138231008349045,0.0869894936769964,8,1
9,-0.6706819146617423,6,1.1032283132618017,0.08666278254445,-0.28174458544839887,3.944052745099756,0.1889542911949644,9,1
9,-0.03759170000605581,10,1.4778913837196708,0.279516746100676,-1.0527575968049294,1.7252798135894871,0.0395745718411871,0,1
2,0.09341114093775393,15,0.8668274231127897,0.2007143306313863,0.8971730474360496,9.748713499989746,0.0838068920910124,6,1
2,0.0534469905155494,9,1.4759251407033374,0.0431491906264633,1.1009977299197695,8.006947028972444,0.0588455496985685,0,1
7,-0.08538261387126962,14,0.8394111611469283,0.0516397283382609,-1.339176505494483,7.893345036479465,0.1143415366479729,6,1
2,-0.09463866988261048,1,-0.19688149360187032,0.088986555488881,-1.5839701637449335,4.453349631024197,0.1499038830438624,6,1
9,-0.2942462893539721,11,-0.36123620655628746,0.1822587494697235,-0.5615385627293972,1.7053250853307098,0.1652276959493943,7,1
5,0.23621245026228319,14,-1.1388314949659644,0.2283193862726451,0.45680915512278636,3.3716824158063217,0.1079063719582994,4,1
5,0.16565828533800656,10,-1.413032433405377,0.0896039686014271,1.0408926752769236,8.676096800949086,0.172434152390119,7,1
4,0.8942471383121836,9,-0.9563143578160986,0.2624861908503397,0.1779769788536306,2.622681194308918,0.1591643464966903,9,1
6,0.1332170412049663,2,0.11548137938477415,0.041662251876403,0.29898156528425746,9.048246303563436,0.0398307716724103,4,1
3,0.05325687734811389,7,-1.2466986456118707,0.070203758732522,1.0633543396631593,5.821790638361078,0.056631464213799,8,1
9,1.1671474014320773,19,1.5525602507534944,0.2914348271314345,0.11790732579319739,7.430828762024781,0.13762690038335,7,1
5,0.48192691286784606,19,-0.9601411408353514,0.0490760104595607,0.40505321298608654,5.082772555163736,0.1952108637507155,6,1
0,1.10279809609429,4,1.1494772931829653,0.2675522792399051,0.07386085940982139,9.390784344018265,0.081464643114,6,1
2,0.03991212697238546,10,1.0986772435587777,0.2141411718671876,1.3445309651966073,3.1569249861967283,0.0536634897225007,2,1
6,-0.1934407101611476,11,-1.22524101913947,0.0311952562860949,-0.9053757442131104,6.151900872309263,0.17513459251616,5,1
8,-0.05946020780516843,19,0.7280242783144633,0.1502749803809837,-0.8060326171793116,1.6220441169682966,0.0479262723131476,5,1
0,-0.11128391424318428,10,1.1168363045233611,0.1605040124119938,-1.2805865598616313,5.323845179692673,0.1425075720694737,4,1
3,0.014585410485999421,5,1.3232047086406105,0.2803204931105928,1.1317595435078518,9.754429167635587,0.0165073233676142,1,1
6,-0.04684190509560356,7,1.5622180766279916,0.1321203319923789,-0.2904827687917767,1.7931837214837063,0.0136062978686016,9,1
9,-0.18661911658681915,12,1.4803335458177866,0.13956144848464,-0.5133425963678758,5.560507267012628,0.0957976756493912,6,1
8,0.07942380363132583,14,-0.6424456974623092,0.0426202888880497,1.6964917799945467,6.420756803381238,0.1347426242344816,4,1
7,0.024606363151624032,1,-0.7915665522333385,0.1953600433969221,1.506207965807753,9.385712713834623,0.037062546252166,1,1
1,0.09324043305065458,5,-0.34615493481782517,0.071160123007838,1.6638354047720993,3.676727816736563,0.1551376660702922,3,1
1,-0.02800346760922666,19,-0.11474279971830001,0.0324846448848749,-1.230569448534886,5.526465725318712,0.0344599316582745,0,0
8,0.08059969598932688,1,-0.9073858080128016,0.2991065100205302,1.3821848349578207,9.884762670005763,0.1114044834956182,7,1
1,-0.11818337083586161,14,-1.4142802598071527,0.0881925921092135,-0.5802680011691138,7.921171012146457,0.0685768465326452,4,0
9,-0.09087599645106288,0,0.5422918491755149,0.0509054178873531,-1.6828319613653586,8.293731200002536,0.152928122588809,7,1
6,-0.4497807876747559,10,-1.1119389757106497,0.2128522086331811,-0.3619244873187613,8.024601479431688,0.1627821831771379,0,1
9,0.4568311216793969,7,1.4281913401540074,0.2482878252173515,0.04936784324751016,5.637034212188946,0.0225573355168695,7,1
8,-0.034528937338986064,8,-0.7228764903394892,0.0285824730066405,-1.3494540246155153,4.909186607249927,0.0465948681684183,4,1
7,1.207524911010675,14,-1.03153149589902,0.0405640591662382,0.14872596327537574,3.293318597762369,0.1796023808181851,6,1
4,0.07860903135379359,4,-1.0436312688940348,0.0361504088387932,1.131748494183139,5.193701565566775,0.0889664389541646,2,1
1,-0.24560176989381016,8,-0.7167592251719536,0.0236181979635282,-0.4095339804842037,1.1845212911024556,0.1005798144208786,2,0
5,-0.08439611611176878,3,0.3899488498874984,0.2012423788039423,-0.496768996117374,1.8739989058625648,0.0419245299158876,8,1
6,-0.36517871013802433,9,1.645684473244858,0.1806108250244155,-0.5450308509142344,3.585318424372439,0.1990300113351886,6,1
9,0.12414226037596539,3,-0.04182265684034675,0.2022139304023805,1.4932692360800472,4.002666177514678,0.1853790597394719,5,1
6,-0.006670187412663212,4,0.3471212368711324,0.1566434773495125,-1.5568909156563109,7.367656043283126,0.0103846874866263,3,1
4,-0.6576829620419359,18,1.1802335137061242,0.2470772287676186,-0.17431828578723063,2.5444217542346665,0.1146395897049981,4,1
9,-0.21859538783406,12,-0.5639075637079474,0.1685338077245868,-0.8039190148507614,8.16195543864698,0.1757308028845993,7,1
8,0.06599152055121292,10,-1.092610387527906,0.2764366110918912,1.3910988033379932,8.20721404536011,0.0918013851844524,0,1
5,-0.06681167109391642,11,-0.2223597688252734,0.150838074426158,-1.3919031768500219,6.2833368012636415,0.0929947091295701,1,1
9,-0.2814292434435542,13,-0.6165333025627447,0.2392910117513636,-0.2916497698182234,5.423468670720711,0.0820759597779949,2,1
8,-0.05028717899282666,12,1.2609320394884163,0.1281345025682538,-0.30778991506978765,5.206589889513079,0.0154773836795114,4,1
7,0.11671091616748291,3,1.64439104108756,0.1362149294851684,1.3722166868540298,4.784852305949919,0.1601538338122035,7,1
9,-0.09924882758795092,12,0.6511128864581408,0.2562076931189959,-0.9752274508916663,1.7971744225215756,0.096789188644308,4,1
8,0.21214396109555173,4,0.5326010828279124,0.0412213522537223,0.5227598715720517,6.8989919231342745,0.1109024712967079,4,1
0,-0.04656263292219674,8,0.7399533778014121,0.1738261489451303,-1.2581040663545622,6.195670020035424,0.0585801721932613,5,1
1,0.09930139465809312,0,-0.10562164887790895,0.2206375756558478,1.6009998754412462,1.1419075418406324,0.1589825134926957,8,1
7,0.47051016821536723,11,0.44697797980778103,0.2276219784709455,0.34177267492879415,2.824261889302804,0.1608122238738451,8,1
5,0.2513499731787115,16,-1.4651137909750012,0.1815331228792928,0.45773803055192436,4.926918619050181,0.1150549552018342,8,1
0,-0.8509435805168915,0,-0.017197292084473275,0.139938700406259,-0.2137483841494539,9.111769767493955,0.1818793059020311,4,1
9,-0.06008171645589175,18,-0.5696377472322675,0.0856269087213597,-0.532917608616134,9.912508938018306,0.0320180038380619,5,1
0,-0.1618800255407783,4,-1.5271223952992106,0.2737336082526954,-0.9850547314274444,7.761936743552121,0.1594590662822838,6,1
0,0.30555821289448376,11,0.1588329267188316,0.1172385047811843,0.3800517431972901,7.744075889362614,0.1161309870409262,2,1
2,0.033618638318521896,11,-0.47398795397777893,0.2417077056746703,1.6030442708576538,4.737471508586526,0.0538925017369253,0,1
8,-0.0744712438969981,10,0.31603530833389565,0.0191830277591645,-0.4718393513729854,6.138552150734366,0.03513771870386,1,1
5,0.04962596300838356,15,0.05047189011806892,0.0773290722591166,1.3539453408764728,3.095353988110013,0.0671913376613392,3,1
1,-0.1429679693055806,16,-0.7621968398498685,0.1102195899363955,-1.207973051291201,7.64336790816678,0.1727000244392759,8,1
7,0.10375218026533571,2,0.1423955748752434,0.2047564783599592,1.538730448925343,1.5380618772475123,0.1596476764384658,0,1
9,-0.2628951568556682,10,-0.41048071049943824,0.1026059340769483,-0.5042990956649024,4.755216437728766,0.1325751609054276,5,1
2,-0.06752031854518373,16,1.4495108038142372,0.021995502237599,-0.4022908550691619,8.482253919178962,0.0271621314788987,3,1
0,-1.7040603297103396,0,-0.4212522877761474,0.0604215796556646,-0.11234042528709377,9.818736345761264,0.1914178215512277,5,1
9,0.08737375968052571,14,-1.5718109772540354,0.0851579521871045,0.7786405399342563,7.269027518027082,0.0680336251513273,1,1
5,0.1599481369631834,8,0.9092073360302445,0.0610537691813875,0.7835564685760569,2.77539076443414,0.1253299968355611,1,1
3,-3.0159328891059367,17,1.59549773971974,0.0690801224409286,-0.05392013707245707,6.139661870167535,0.1625893554530325,6,1
5,0.3593769457718033,0,-1.1285962004477283,0.2329975127952727,0.0980558580407167,6.044616314923665,0.035242608547164,4,1
7,-0.08254872931387629,5,1.6267066252237548,0.1294897567456334,-1.6222927673024474,9.691884630079514,0.1339173810286159,5,1
3,-0.024249580254351314,1,0.40719288441786355,0.1275019809536983,-0.665433450820549,8.561680390435637,0.0161362393738003,3,1
3,-0.056436027598617225,4,1.1966488519885385,0.2903158376312509,-0.5198901268313164,1.441103225151256,0.0293399691858248,0,0
5,0.6634479454538855,2,-0.08768680971161372,0.139543533003818,0.2221585839125145,2.9808387502264337,0.1473972905411569,7,1
1,0.178838614676047,4,0.4254646069293832,0.2790208584343945,0.22066722695302604,8.577315278522331,0.0394656095588308,0,1
2,0.12576542423407108,7,1.1749467662406543,0.0967282984828372,0.7495304877939746,9.752248224830184,0.0942662774280218,7,1
1,0.07384143845864292,5,1.6610593580858346,0.1261816153722102,0.7743950744586623,3.6520498435025,0.0571831846477001,0,1
8,-0.09932738499574666,10,-1.0757348821706971,0.124922173259564,-0.9064428699597232,7.216559353005942,0.090033606647289,9,1
3,0.025703707450848844,10,1.3727935295013982,0.1683628613712468,0.9598455267778943,3.770216610398194,0.0246718456553794,9,1
2,-0.09250707581990628,10,0.5789382768221439,0.1794317143476461,-1.6585977567515944,1.3698712375543711,0.153431103367788,3,1
1,0.03243229994787041,7,1.53780491398392,0.0819562584222579,0.7713760486334221,8.465323754551132,0.0250178237048817,5,1
0,-0.12342250978184596,5,-0.6185425613293669,0.2401394326209644,-1.370941078922017,7.6496462650726675,0.1692037544984893,0,0
1,0.1660436132787894,15,-0.877518076801356,0.1539925268562698,0.8184236723873022,1.479729269825945,0.1358956841922166,8,1
3,0.7967147044661109,19,-0.45592454217964584,0.0120426305204541,0.11188859918043718,2.309159428446572,0.0891512593762138,6,1
3,-0.8662563354991666,19,1.3239315810526238,0.1814887836618372,-0.20160441969190818,9.995795389014674,0.1746324432593934,0,1
6,0.06647424369800224,2,-0.13317174801630952,0.2414372380434495,0.6824339124813353,6.85685163099676,0.0453649429485024,9,1
2,-0.037664779186453744,7,1.5536307296898202,0.0826353539664827,-1.6001044253641634,8.20387726733701,0.0602672032088168,1,1
6,-0.03805561060268856,12,-0.8783886554102427,0.0209825927149585,-0.9473997578903143,4.497627264066196,0.0360534957152492,4,1
3,0.19479947234120495,9,-0.9531458053123143,0.2440818101387095,0.4234924393731697,5.664220054753612,0.0824980517251066,2,1
8,0.16073890408721359,7,0.6171221887871282,0.2931202476317718,1.2285619267584929,6.578934799819103,0.1974793050994766,0,1
6,-0.10213524018538188,9,-0.7092318255307286,0.0322034482528216,-0.3974751815421304,8.254185265267308,0.0405952017821319,4,0
1,-0.2036765871992158,12,-1.26656369390506,0.2820306741244591,-0.8242850657948382,4.050157659749029,0.1678855323145017,7,1
8,1.619393923454157,2,-0.42020617834357327,0.1141895794730579,0.08264883407316183,7.050365140747077,0.1338572136178837,0,1
8,0.029289961656920965,3,-0.7966771907823821,0.2830174864905453,0.4439880143565809,7.980920315630907,0.0130046848162533,5,1
1,-0.724976252755544,15,-0.293165024837372,0.1981634039607095,-0.2614380618679391,8.246193084382309,0.189529136658163,0,1
7,0.1460849359132385,2,-1.0698576115765008,0.2681708506100398,1.3314574725138477,5.4931703730144505,0.1945073403927471,7,1
6,1.8748805201587584,8,1.5725180461814703,0.2378915772649098,0.09905291700015431,5.260274329668837,0.1857311333536932,4,1
0,-0.06574925324819222,18,1.0397917512161192,0.0181193454179817,-1.6020135173134453,1.940795476758988,0.1053305349643364,2,0
0,-0.05466797320762611,11,1.1744097073308224,0.0289783256742656,-0.9488522860202365,5.479525547341076,0.051871284670417,7,1
7,-0.5445735844641142,5,-0.6882157353596547,0.1624659354843777,-0.15488399889656085,7.317400896914812,0.0843402887193914,9,1
9,0.17918508152008,3,1.2287936502339214,0.0475895157550246,0.7070599901145841,9.285291884287783,0.1266963938190839,7,1
4,-0.0853626496223756,13,0.3166185744685524,0.1436999293555739,-0.9603704473030177,2.126796266778189,0.0819789123743154,2,1
8,0.08610777050869513,0,-1.5149440708702697,0.2868427865836956,1.678730638751561,9.719967714692,0.1445526136652397,6,1
2,-0.26176196536322177,7,-1.183888793104551,0.0954796133908004,-0.615681393870814,3.106651475096811,0.1611593540775385,0,1
2,0.38118612026374404,18,-0.18005415470195674,0.1517846870065648,0.13059457371502592,2.5827933175021247,0.0497846507431309,2,1
7,-0.05234730719014459,15,-0.35900013666576674,0.1214352927197401,-1.6608205982975963,2.0306591101089766,0.0869389625737321,6,1
4,0.14115506040140086,7,1.0179440489882805,0.192649819631992,1.3599938914584044,9.911227960677312,0.1919714314449513,2,1
